composition,trial,time,CO,CO2,H2,acetate,biomass,butanol,butyrate,ethanol,flow rate,acetate_0,biomass_0,butanol_0,butyrate_0,ethanol_0
7,1,3.4,0.5710000000000031,0.42900000000000227,0.0,56.5591592760184,0.4566687782805454,8.57766877828059,15.555070588235377,22.99520633484175,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,3.5,0.5710000000000031,0.42900000000000227,0.0,56.3341963800908,0.4570651583710432,8.900771945701404,15.494423529411847,24.14481447963814,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,3.6,0.5710000000000031,0.42900000000000227,0.0,56.04347692307722,0.45867511312217446,9.184019909502311,15.399183710407321,25.31419095022638,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,3.7,0.5710000000000031,0.42900000000000227,0.0,55.68942443438944,0.46143529411764955,9.425177375565662,15.270004524886959,26.494168325791993,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,3.8,0.5710000000000031,0.42900000000000227,0.0,55.27818099547541,0.4652778280543011,9.624497737556613,15.109820814479718,27.674656108597432,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,3.9,0.5710000000000031,0.42900000000000227,0.0,54.81994841628988,0.47006244343891657,9.784861538461591,14.923510407239899,28.84450226244359,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,4.0,0.5710000000000031,0.42900000000000227,0.0,54.32864705882382,0.4755764705882378,9.911299547511364,14.718100452488766,29.991831674208306,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,4.1,0.5710000000000031,0.42900000000000227,0.0,53.82225429864282,0.48153484162896176,10.011740271493267,14.502699547511389,31.103775565611027,20.000000000000107,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,4.2,0.5709999999999998,0.42899999999999994,0.0,53.35939424692951,0.486688332255979,10.13846489980607,14.310172786037478,32.202509017453124,19.999999999999982,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,4.3,0.5709999999999998,0.42899999999999994,0.0,52.89099266321911,0.49202023270846773,10.25228164188752,14.113528215901733,33.28045223012281,19.999999999999982,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,4.4,0.5709999999999998,0.429,0.0,52.41704954751128,0.4975305429864251,10.35319049773755,13.91276583710406,34.3376052036199,19.999999999999982,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,4.5,0.5709999999999998,0.42900000000000005,0.0,51.93756489980605,0.5032192630898511,10.44119146735617,13.707885649644462,35.37396793794441,19.999999999999982,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
7,1,4.6,0.5709999999999998,0.4290000000000001,0.0,51.4525387201034,0.5090863930187458,10.516284550743372,13.498887653522937,36.389540433096315,19.999999999999982,22.571815384615505,0.4074244343891424,0.0,6.557893212669717,6.470804524886912
